parent_ids,child_ids,times
99743,86983,52
41882,86984,60
12937,86985,43
90890,86986,40
86991,86990,49
33251,86991,45
86190,86992,60
15671,86995,14
53449,86996,51
65327,86997,57
68018,86998,50
62553,86999,46
32337,87000,41
87002,87001,45
70827,87002,40
87002,87003,47
87002,87004,46
87002,87005,44
93472,87006,44
25879,87007,45
93662,87008,39
29109,87009,42
43235,87010,38
51317,87011,58
79534,87012,38
27074,87013,41
75070,87014,36
27967,87016,53
51563,87017,48
75618,87018,47
7447,87019,40
87019,87020,43
15350,87021,56
22266,87022,46
93201,87023,46
82904,87024,60
684,87025,51
55767,87027,30
53586,87028,47
87028,87029,50
58504,87032,48
59317,87034,54
36475,87035,59
53776,87036,41
73426,87037,37
87037,87038,42
13268,87039,46
87039,87040,56
44746,87041,34
67321,87042,51
56399,87043,32
4819,87044,55
87044,87045,58
5712,87047,53
46988,87048,32
87048,87049,36
26416,87050,58
71481,87054,47
24298,87055,60
6074,87056,35
94807,87057,45
87057,87058,47
87057,87059,48
61771,87060,44
16964,87061,27
96620,87063,54
40362,87064,52
68316,87065,51
46035,87066,47
59828,87067,44
26953,87068,55
87070,87069,67
90891,87070,58
73105,87071,46
84008,87072,48
29198,87073,58
4568,87074,51
22064,87075,50
87171,87077,34
92445,87079,37
38704,87080,46
87080,87081,50
30622,87082,52
8969,87083,44
77395,87084,49
34542,87085,40
87085,87086,45
63686,87087,49
49259,87088,61
97122,87089,41
9034,87090,53
12190,87091,49
11570,87092,50
67218,87093,40
59587,87094,42
87291,87095,51
97277,87096,48
8175,87097,51
84221,87099,54
76249,87100,66
20860,87101,49
99955,87102,56
21041,87103,29
87102,87104,60
89149,87105,60
74735,87107,41
65360,87108,48
70652,87109,54
4805,87112,45
90639,87114,46
87117,87115,47
10043,87116,43
89652,87117,42
87117,87118,45
87116,87119,47
76919,87120,45
87123,87121,43
87123,87122,40
44997,87123,38
74576,87124,45
16029,87125,71
69710,87126,43
93546,87127,55
87129,87128,63
79968,87129,60
87131,87130,49
78005,87131,46
95246,87133,70
25349,87135,57
5989,87136,52
87138,87137,59
50857,87138,54
50823,87141,46
64935,87142,61
93926,87145,63
46508,87146,53
93918,87147,58
56222,87148,45
46287,87149,54
98026,87150,34
74063,87151,52
4203,87152,64
87154,87153,45
6360,87154,41
87154,87155,45
57865,87156,51
50962,87157,58
79910,87159,51
75405,87160,64
87400,87161,50
23858,87162,60
59161,87163,49
10464,87164,65
45488,87165,45
70916,87166,44
99748,87167,56
934,87168,38
87172,87169,31
87172,87170,29
87172,87171,26
5822,87172,22
87170,87173,34
98113,87174,50
13710,87175,43
87177,87176,71
88463,87177,65
65292,87178,50
39783,87179,37
87181,87180,30
95148,87181,28
86021,87182,40
72656,87183,48
52481,87185,58
18760,87186,50
87186,87187,52
45583,87190,57
73138,87192,56
18001,87196,49
87199,87197,49
87199,87198,50
94416,87199,46
83960,87200,43
14794,87203,37
87203,87204,41
23694,87205,40
8515,87206,56
22367,87207,42
10646,87209,33
73499,87210,58
4553,87211,44
29552,87213,38
40397,87214,41
61102,87215,43
38047,87217,45
87219,87218,43
58932,87219,40
87218,87220,49
87219,87221,44
87218,87222,49
60006,87223,53
87223,87224,59
67189,87225,44
89055,87226,45
43816,87227,43
65121,87228,43
31392,87229,42
18424,87230,51
87229,87231,47
87231,87232,50
91584,87233,36
46377,87234,29
57069,87235,39
46403,87236,41
80649,87237,43
87237,87238,48
77477,87239,32
52213,87240,53
71903,87243,44
91975,87244,62
88230,87245,48
87245,87246,55
31725,87247,38
57219,87248,44
70893,87249,42
56136,87250,51
43084,87251,55
13081,87252,50
70003,87253,48
92047,87254,46
8313,87255,47
87255,87256,50
87258,87257,49
47448,87258,44
7442,87259,50
63801,87260,33
49577,87261,37
5301,87262,52
59439,87263,53
96730,87264,32
85337,87267,54
18157,87268,54
65994,87270,49
51438,87271,55
34718,87272,60
47005,87273,64
66361,87274,43
6520,87276,46
87278,87277,60
6316,87278,56
8006,87279,67
87282,87281,57
84145,87282,52
97985,87284,41
12657,87285,54
19091,87286,50
1148,87287,39
48864,87288,45
22199,87289,47
68931,87290,54
87292,87291,47
31349,87292,43
87291,87293,52
7715,87294,44
40114,87295,49
75765,87296,37
87296,87297,43
87296,87298,48
11235,87300,40
87300,87301,47
72857,87302,49
35477,87303,38
10840,87304,50
81162,87305,57
90038,87306,57
87304,87307,56
25000,87308,47
54304,87309,49
72219,87310,48
86891,87312,55
26328,87313,74
87315,87314,44
25582,87315,37
87317,87316,50
76394,87317,49
87321,87318,52
29320,87319,54
58436,87320,52
38033,87321,49
68524,87322,46
24033,87324,53
87326,87325,45
4506,87326,43
87326,87327,46
20284,87328,50
73841,87329,56
26025,87330,56
2984,87331,45
62808,87332,58
48843,87333,50
53031,87335,59
20380,87336,42
6129,87337,54
70850,87338,45
88057,87339,40
87339,87340,50
8353,87342,59
52102,87344,44
70600,87345,43
7228,87346,46
8286,87347,36
63549,87349,55
77052,87350,48
26272,87352,59
24161,87354,45
72544,87355,43
59804,87356,52
87361,87358,37
87361,87359,34
87361,87360,36
80172,87361,30
87358,87362,42
87359,87363,39
6363,87364,51
71176,87365,40
49446,87366,67
68017,87367,39
82545,87368,49
57667,87371,46
87371,87372,51
36523,87375,42
12252,87376,38
97858,87377,46
87381,87378,30
87378,87379,40
87381,87380,31
66419,87381,23
18580,87382,46
40019,87383,51
12730,87384,50
87384,87385,56
87384,87386,54
87388,87387,55
8321,87388,51
42593,87391,49
52680,87392,55
87395,87393,50
61892,87394,40
81411,87395,46
87395,87396,51
65456,87397,44
68545,87398,60
71254,87399,52
70365,87400,44
87400,87401,50
75348,87402,62
87407,87404,58
36707,87405,50
73051,87407,53
1041,87408,33
81815,87409,49
68034,87410,43
26016,87411,47
87410,87412,48
28618,87413,43
87181,87414,31
87417,87415,76
60471,87416,39
45935,87417,71
27142,87418,49
87418,87419,56
74667,87420,62
79080,87421,52
92266,87422,47
71131,87423,50
46859,87424,42
87426,87425,61
87424,87426,49
87428,87427,42
62664,87428,37
87428,87429,45
10565,87430,44
92071,87431,36
27689,87432,49
75605,87433,53
74480,87435,43
87435,87436,48
26255,87437,45
87440,87439,56
31129,87440,51
41252,87441,45
86442,87442,47
87441,87443,50
87441,87444,49
15726,87445,43
87445,87446,49
87449,87448,57
72172,87449,51
6170,87450,42
20796,87451,47
37495,87452,45
12190,87454,49
87457,87456,53
6864,87457,43
87457,87458,46
58372,87459,44
58735,87460,42
15237,87461,47
34935,87462,41
55510,87464,55
87468,87465,48
81949,87466,50
52676,87468,42
7961,87469,28
57842,87470,70
96635,87471,41
7654,87472,44
47069,87473,39
87473,87474,47
51988,87475,41
87473,87477,43
39306,87478,45
36191,87479,45
32883,87480,33
71540,87481,41
74965,87482,48
35202,87483,54
20000,87487,52
54085,87488,49
87488,87489,53
87488,87490,56
74575,87491,42
56136,87493,49
73263,87494,25
87498,87495,49
87495,87496,52
69141,87497,47
49354,87498,46
30288,87499,63
74479,87500,39
61548,87501,30
87503,87502,63
83620,87503,59
95725,87505,58
87508,87506,36
81946,87507,29
87507,87508,33
87508,87509,43
83164,87510,40
84570,87511,55
79029,87512,35
864,87513,50
99949,87514,49
87516,87515,47
19366,87516,44
86277,87517,60
29062,87518,45
8509,87519,50
74574,87520,35
87520,87521,41
87520,87522,38
87522,87523,42
87520,87524,41
41789,87525,52
93080,87526,40
72509,87527,38
45488,87528,50
87527,87529,41
69610,87531,43
45840,87532,46
78095,87533,48
87536,87535,48
1669,87536,42
3196,87537,58
32292,87539,63
65023,87540,53
53586,87541,41
87541,87542,48
88567,87543,41
67360,87544,54
72723,87546,53
67682,87547,70
86658,87548,62
85406,87549,62
35948,87550,46
18436,87551,64
87556,87554,38
79409,87555,29
87555,87556,34
87556,87557,40
87557,87559,43
39048,87560,54
86336,87561,34
87561,87562,38
75649,87563,51
97120,87564,46
60105,87565,67
87565,87566,71
10360,87567,59
90660,87568,52
60659,87569,55
87572,87570,57
87572,87571,58
43299,87572,54
85962,87573,60
88282,87574,46
66125,87575,42
17671,87576,46
87582,87579,64
47322,87580,64
92124,87581,53
90928,87582,58
85380,87583,52
88360,87584,50
17833,87585,48
87232,87586,56
87570,87587,63
15460,87588,41
24296,87589,41
50177,87590,51
19024,87591,56
45397,87592,59
96807,87593,55
95467,87594,58
47069,87595,35
89048,87596,43
56978,87597,34
94943,87598,28
75116,87599,53
24951,87601,47
1986,87602,46
1467,87604,41
61136,87606,46
15408,87607,53
35139,87608,57
81767,87609,44
51487,87610,42
53103,87611,46
38784,87612,66
80126,87613,51
44302,87614,53
96078,87615,43
51030,87618,62
87621,87620,44
44614,87621,39
93356,87622,57
24835,87623,38
87626,87624,73
15049,87625,61
87625,87626,66
21648,87627,54
325,87629,68
83434,87630,65
39306,87631,47
33065,87632,42
87632,87633,47
59515,87634,47
66510,87635,42
87635,87636,48
93527,87637,34
29032,87638,44
87782,87639,48
87639,87641,53
43526,87642,55
23330,87645,53
3340,87646,43
87646,87647,47
87646,87648,48
87646,87649,50
87646,87650,47
95979,87651,58
55331,87652,40
87654,87653,49
89097,87654,43
44897,87655,41
52354,87656,50
56057,87659,44
70175,87660,39
46771,87661,55
93677,87662,42
95973,87663,44
94515,87664,46
51459,87665,51
35541,87668,48
87671,87669,44
19366,87670,44
31380,87671,41
85816,87673,70
70188,87674,40
75808,87675,54
58302,87676,45
39838,87677,64
16131,87678,58
58320,87679,49
15538,87680,59
72714,87681,54
8819,87682,56
76676,87683,49
8285,87684,34
92714,87685,53
81235,87686,49
50985,87687,61
80156,87689,46
96091,87690,53
14509,87693,57
87696,87694,50
23467,87695,52
18813,87696,45
87698,87697,39
17245,87698,36
57293,87699,52
68229,87700,58
47367,87701,57
87701,87702,60
87701,87703,64
5225,87704,52
87704,87705,55
39115,87707,38
3098,87710,35
14672,87711,56
6078,87712,51
6491,87714,47
7435,87715,54
87715,87716,60
55345,87718,43
29790,87719,43
30474,87720,60
77968,87721,57
26272,87722,57
87117,87723,46
96586,87725,46
1467,87726,42
70374,87727,55
2202,87729,47
55894,87730,49
87733,87731,51
87733,87732,51
14237,87733,46
87731,87734,55
82297,87735,51
87735,87736,54
52114,87737,39
22590,87738,42
87741,87739,67
87738,87740,45
69261,87741,64
80123,87743,68
41230,87744,49
87744,87745,55
27931,87746,53
99422,87747,48
80806,87748,53
89939,87749,44
66234,87751,48
20911,87752,54
52392,87753,52
65314,87757,20
87757,87758,24
22641,87760,47
95148,87761,31
33315,87764,46
32873,87765,41
82289,87766,44
69782,87767,50
46833,87768,51
23772,87769,46
27967,87771,54
96241,87772,44
87775,87773,62
96874,87774,53
19571,87775,57
82040,87776,46
82671,87777,51
62916,87778,45
87782,87779,48
10963,87782,43
75473,87783,42
62012,87784,67
87786,87785,57
87787,87786,49
64324,87787,44
36733,87788,39
85152,87789,35
48816,87790,50
41663,87791,51
20534,87793,49
20175,87795,47
87797,87796,48
76799,87797,45
16174,87798,52
86318,87800,52
87802,87801,46
8261,87802,41
5855,87803,67
29901,87804,67
99668,87806,47
47245,87807,45
30895,87808,48
46587,87809,51
56222,87810,41
15751,87813,49
61917,87814,46
68233,87817,48
7290,87818,60
37123,87819,47
7197,87821,44
61965,87822,36
52384,87824,45
51539,87825,46
18726,87826,57
58606,87827,54
48107,87828,57
7752,87829,60
59519,87830,64
36950,87831,52
32580,87833,43
87835,87834,52
11900,87835,48
10295,87837,57
18065,87839,39
75241,87840,57
9594,87841,42
73464,87842,55
99643,87843,47
74539,87844,59
73514,87845,57
49002,87846,47
87846,87847,52
87846,87848,51
84722,87849,55
95423,87850,47
49219,87852,54
44153,87853,57
76918,87854,37
48566,87855,57
87855,87856,62
57047,87857,24
6594,87859,33
87861,87860,39
87859,87861,36
74791,87862,48
87862,87863,54
83108,87865,42
29218,87866,57
97943,87867,48
1085,87868,48
72286,87869,48
14639,87870,38
83220,87871,39
66187,87872,54
56300,87873,72
7442,87874,49
27106,87875,38
95371,87876,57
87878,87877,66
68232,87878,62
87878,87879,67
87878,87880,64
48174,87883,36
697,87884,43
13696,87885,49
87889,87886,49
27106,87887,34
14576,87888,48
94706,87889,45
76298,87890,49
21455,87892,55
91326,87893,40
88172,87894,62
87893,87896,47
87898,87897,40
64210,87898,35
87900,87899,48
76444,87900,44
39689,87901,63
30645,87902,63
61897,87903,38
53973,87904,58
4203,87906,64
8233,87907,51
76983,87908,54
13091,87909,57
87911,87910,45
87788,87911,42
87911,87912,47
87912,87913,52
23697,87914,51
75266,87915,72
8006,87917,66
87919,87918,49
50775,87919,46
67434,87920,45
11938,87921,50
27658,87922,48
67319,87924,48
60654,87925,44
87925,87926,48
87929,87927,35
87929,87928,36
84641,87929,31
87929,87930,36
87929,87931,36
87930,87932,44
67744,87934,53
67981,87936,34
87936,87937,40
87941,87938,40
87941,87939,42
87941,87940,41
94282,87941,37
9637,87945,52
20971,87946,39
41303,87947,36
44913,87948,66
50230,87949,39
70463,87950,58
97751,87951,49
61780,87952,65
15434,87955,54
31380,87956,41
87956,87957,48
28769,87958,50
81947,87959,58
32735,87960,38
9425,87961,62
95810,87962,56
37095,87963,56
92856,87964,54
59460,87965,61
71101,87966,56
38922,87968,54
48848,87969,45
87973,87970,42
87970,87971,47
87973,87972,46
90552,87973,40
49527,87974,51
4779,87975,51
68044,87976,44
18139,87977,42
87977,87978,48
44135,87979,49
87979,87980,57
87979,87981,53
96148,87982,46
72721,87983,47
87985,87984,56
28754,87985,52
58246,87987,57
42560,87988,49
81615,87989,50
62254,87990,48
35309,87991,45
88357,87993,50
42097,87994,49
97325,87995,43
61386,87996,51
87995,87997,47
2905,87998,46
59809,87999,50
61563,88000,47
83061,88001,57
88003,88002,71
88001,88003,67
35280,88005,47
55872,88006,59
38703,88008,42
6534,88009,42
27245,88010,56
88010,88011,58
35113,88012,53
88011,88013,61
84590,88014,38
74220,88015,42
58664,88016,75
38820,88017,52
68763,88018,48
412,88020,51
10942,88022,53
88024,88023,44
76500,88024,40
82559,88025,46
47730,88026,35
88026,88027,42
24593,88029,54
55661,88030,49
59306,88031,38
93448,88032,56
28203,88033,58
44370,88034,55
88032,88035,61
81211,88038,40
87354,88039,48
6025,88040,47
88040,88041,55
11037,88042,49
26574,88043,43
56565,88044,50
16047,88046,47
25067,88048,48
74962,88049,67
87979,88050,53
88055,88052,57
22447,88053,45
48157,88054,44
84737,88055,50
10040,88056,80
94738,88057,35
51554,88058,49
88057,88059,41
30878,88060,44
22798,88061,33
76051,88062,52
87278,88063,61
13784,88064,46
88063,88065,69
36608,88066,49
96544,88068,45
88068,88069,52
36294,88070,42
91127,88071,34
45828,88072,54
1792,88073,46
10436,88074,55
69204,88077,39
63094,88078,46
74082,88081,46
76145,88082,52
14994,88083,53
69684,88084,48
88084,88085,53
66682,88087,63
36308,88088,41
20362,88089,56
55308,88090,48
16219,88091,43
37718,88092,40
88092,88093,47
39170,88094,56
88092,88095,44
58693,88096,43
90117,88097,54
60271,88098,42
47680,88099,47
46816,88100,37
48249,88101,59
72928,88103,36
88103,88104,40
88106,88105,63
45258,88106,58
28232,88107,59
59232,88108,50
46192,88109,56
53567,88110,64
47516,88111,56
7683,88113,41
27358,88115,32
88118,88117,52
22334,88118,48
10960,88121,42
55092,88122,55
68570,88123,49
17927,88124,53
53816,88125,50
11362,88126,45
11670,88127,57
96411,88128,58
87979,88129,53
80389,88130,44
10581,88131,50
60634,88132,32
21647,88133,46
61482,88136,46
96509,88137,44
26622,88138,53
31440,88139,45
15240,88140,60
88088,88141,46
37949,88142,48
72540,88143,49
46253,88145,52
13484,88146,28
74373,88147,52
88422,88148,62
4801,88149,34
12804,88150,52
88152,88151,44
63663,88152,41
88154,88153,53
36955,88154,49
88157,88156,45
63944,88157,40
14359,88158,54
88961,88159,47
87177,88163,71
46684,88164,55
96944,88165,42
88168,88166,55
88168,88167,54
60327,88168,50
80949,88169,54
68966,88170,43
88170,88171,46
88173,88172,56
51661,88173,48
6615,88174,63
71001,88176,51
26243,88177,54
88180,88179,60
62362,88180,55
16551,88181,54
88180,88182,67
90135,88183,45
46424,88184,47
9897,88185,47
9652,88186,60
88185,88187,53
44623,88191,56
92328,88192,49
99038,88193,46
33315,88194,45
88200,88197,51
88197,88198,56
88200,88199,52
37468,88200,48
88199,88201,55
88198,88202,65
43932,88203,64
76827,88204,51
49398,88205,36
68840,88206,47
34150,88207,51
34744,88208,56
50033,88209,50
52119,88210,54
88212,88211,47
6171,88212,40
40493,88213,33
64306,88214,33
78996,88215,44
61837,88216,51
26149,88218,48
71037,88219,46
98647,88220,35
88220,88221,41
44387,88222,36
80192,88223,51
16761,88224,51
10324,88225,63
73676,88226,62
88230,88227,45
88230,88228,45
88230,88229,47
23426,88230,40
69101,88231,54
60654,88232,42
81500,88233,49
11541,88235,44
91375,88236,29
91327,88237,53
13515,88238,31
70631,88239,47
61283,88240,53
20601,88241,48
4954,88242,62
44403,88244,57
74044,88245,45
52768,88246,29
80170,88247,46
88251,88248,52
88251,88249,52
88251,88250,55
46184,88251,49
7629,88252,44
88252,88253,50
89126,88254,46
25621,88255,35
88255,88256,43
88255,88257,42
88259,88258,46
62430,88259,41
98900,88260,60
81661,88261,48
51188,88262,57
86014,88263,39
15179,88264,50
63632,88266,65
35477,88267,36
83520,88268,44
53553,88269,57
88273,88270,33
88273,88271,41
88269,88272,62
54395,88273,28
69257,88274,63
25045,88275,49
80886,88276,44
57046,88277,28
78276,88279,59
58261,88280,60
31392,88282,40
88282,88283,45
88283,88285,51
22367,88287,40
74947,88288,50
25067,88290,48
42067,88291,79
88293,88292,53
61699,88293,49
34533,88294,51
2648,88295,52
81255,88296,50
24848,88297,56
66742,88298,48
88300,88299,30
28158,88300,26
63046,88301,51
78383,88302,50
88306,88303,46
88306,88304,45
60272,88305,37
44610,88306,41
3331,88307,42
74228,88308,47
66625,88309,46
88309,88310,51
27074,88311,41
88311,88312,44
88309,88313,51
71695,88315,39
88317,88316,54
48898,88317,51
46056,88318,43
48641,88319,42
70447,88321,47
56411,88322,61
88324,88323,41
6594,88324,34
88324,88325,41
38371,88326,21
18247,88327,47
36164,88328,47
36048,88329,50
88327,88330,52
51807,88331,49
88331,88332,53
44844,88333,49
14463,88334,51
88337,88335,52
84264,88336,46
83857,88337,47
57729,88338,53
42927,88339,18
89717,88340,54
71257,88341,51
56326,88342,56
3155,88343,44
88345,88344,44
21273,88345,37
91142,88346,49
72322,88348,47
78801,88349,48
45882,88350,69
76089,88351,67
19570,88352,52
53213,88354,54
62588,88355,50
59183,88356,44
4403,88357,47
88357,88359,50
72496,88360,45
89501,88361,37
29686,88362,17
88362,88363,23
70689,88364,57
36734,88366,53
84217,88367,38
82966,88370,61
88372,88371,44
8690,88372,41
2868,88373,44
88373,88374,46
79361,88375,41
39430,88377,39
5782,88379,52
59965,88381,69
58729,88382,51
44355,88383,49
18362,88384,43
98656,88385,62
57512,88386,47
88388,88387,41
662,88388,35
74044,88389,45
88391,88390,52
13683,88391,44
88390,88392,57
87381,88393,25
19615,88394,55
8857,88395,50
42958,88396,52
89716,88397,54
88397,88398,60
43986,88399,58
86857,88401,46
8414,88402,51
21312,88403,34
14507,88404,42
88406,88405,42
29660,88406,37
25844,88407,50
20834,88409,48
45926,88410,48
88414,88411,52
88411,88412,57
59124,88413,50
30829,88414,48
51753,88417,63
62347,88418,45
81231,88420,43
74576,88421,44
89804,88422,53
88425,88423,40
58535,88424,32
9600,88425,35
83870,88426,52
59344,88427,45
4039,88428,52
99850,88430,54
67319,88431,48
88431,88432,56
88434,88433,48
85861,88434,44
88436,88435,48
36213,88436,44
12202,88439,40
92500,88440,60
91251,88441,48
89138,88443,49
83819,88444,57
10063,88445,60
88448,88446,48
2569,88447,52
87871,88448,44
894,88449,38
56687,88450,34
84134,88451,52
75029,88452,60
41043,88453,59
31711,88454,44
93717,88455,51
70278,88456,53
49664,88457,56
88460,88458,52
88460,88459,51
28230,88460,47
88925,88461,51
20142,88462,54
88461,88463,57
88468,88464,42
21045,88465,50
71207,88466,51
68287,88467,41
83382,88468,36
51816,88469,53
46710,88470,54
51149,88471,46
43602,88472,43
32195,88473,43
88473,88474,46
7436,88475,63
88477,88476,43
76625,88477,38
20591,88480,43
30880,88481,42
68378,88482,56
68556,88483,30
88486,88484,71
99568,88486,65
88490,88488,62
86524,88489,55
69907,88490,55
2076,88491,46
87296,88492,44
15692,88495,53
75618,88497,51
68142,88499,45
15252,88500,49
73897,88501,40
69241,88502,44
58596,88503,53
80684,88505,41
96280,88506,57
88506,88507,61
88506,88508,61
80819,88509,46
88511,88510,54
19455,88511,48
30859,88512,54
21048,88513,55
58693,88514,41
51435,88515,69
7444,88516,63
7685,88517,51
88517,88518,57
28925,88519,44
23605,88520,54
37201,88523,25
66091,88524,40
46023,88525,44
88524,88526,45
46428,88527,60
29946,88528,52
88308,88529,57
55644,88530,35
88530,88531,39
88533,88532,43
85029,88533,39
88533,88534,44
50860,88535,52
93911,88537,48
19366,88539,42
44512,88540,45
87079,88541,44
56978,88542,31
75598,88545,36
3699,88546,50
70003,88548,47
1027,88549,41
60272,88550,38
56316,88551,57
88552,88552,0
88552,88553,5
73496,88554,47
74704,88555,42
1457,88556,45
39197,88557,36
89126,88558,44
91390,88559,43
88562,88561,48
11796,88562,43
57636,88563,46
29760,88564,52
48729,88565,58
88567,88566,41
59477,88567,37
8951,88569,45
18591,88570,49
88572,88571,53
49799,88572,49
88572,88573,53
33841,88574,44
58850,88575,55
32578,88576,49
22139,88578,35
35733,88580,49
13989,88581,42
1036,88582,52
88584,88583,77
53218,88584,74
20320,88585,60
17484,88586,57
84115,88588,42
3998,88589,58
8976,88590,39
1690,88591,40
9479,88592,50
68730,88593,45
28300,88595,52
98269,88596,47
70040,88597,44
50967,88598,59
7382,88599,57
26634,88601,67
28023,88602,44
11362,88603,46
49618,88604,74
81754,88605,59
1349,88606,41
88606,88607,45
67512,88608,49
88607,88609,50
80332,88610,61
66608,88611,57
93595,88613,60
94737,88614,46
60584,88616,44
67163,88617,55
7134,88618,52
91102,88619,42
88621,88620,54
83256,88621,50
16957,88622,49
6050,88623,49
29790,88624,45
47069,88625,41
50258,88626,44
94364,88627,48
74913,88628,41
19912,88629,57
1398,88630,48
9679,88631,49
40260,88632,69
49802,88634,57
76173,88635,53
65033,88636,45
27643,88637,41
88639,88638,53
88636,88639,49
85813,88640,53
46017,88641,42
8857,88642,48
17704,88645,49
88650,88646,50
88650,88647,50
53811,88648,44
54162,88649,76
655,88650,45
88653,88652,41
32735,88653,38
96148,88655,46
86456,88656,70
73371,88658,54
3681,88659,50
98476,88660,57
73685,88661,57
43488,88662,56
3093,88663,41
15519,88664,69
29152,88667,67
66344,88668,87
42073,88669,48
78246,88670,47
6089,88671,55
58348,88673,46
88673,88674,54
90357,88676,38
63602,88677,38
78940,88678,66
34102,88679,25
43018,88681,45
44324,88683,48
75408,88684,44
34784,88685,45
16065,88686,52
28786,88687,41
53799,88688,45
70827,88689,40
11767,88690,51
33214,88691,47
25067,88692,47
70866,88695,53
57608,88697,55
90008,88698,52
3864,88699,59
98847,88701,43
84713,88702,48
92512,88703,44
88701,88704,46
29875,88705,41
66446,88706,53
67364,88707,52
99925,88708,46
77530,88709,49
75662,88710,60
76792,88711,51
78981,88714,28
95148,88715,32
27995,88718,47
56710,88719,47
71941,88721,36
73736,88722,62
97751,88723,42
43299,88728,54
62340,88729,54
2298,88730,62
7452,88732,55
53108,88733,33
75749,88734,61
20850,88735,38
96444,88736,54
33315,88737,44
84115,88738,43
88738,88739,48
31790,88740,37
86053,88741,47
49894,88742,42
88745,88744,42
98287,88745,38
78219,88748,64
56762,88751,47
51067,88752,43
63986,88753,49
71940,88754,41
72502,88755,43
47531,88756,50
84517,88757,45
83304,88759,63
87876,88760,62
84751,88762,50
97826,88763,83
92329,88764,41
88766,88765,58
90876,88766,52
88950,88768,66
26667,88770,55
65656,88771,50
70898,88772,43
29635,88773,52
18867,88774,48
72268,88775,51
91567,88776,58
6426,88777,35
88779,88778,42
7100,88779,38
18939,88780,62
90960,88782,63
93304,88783,80
81411,88785,50
10436,88786,52
88788,88787,51
95318,88788,48
1692,88789,46
50906,88791,54
93494,88792,66
72767,88793,59
69046,88794,55
47108,88795,52
67811,88796,55
77954,88797,52
39925,88800,48
51314,88801,63
36863,88802,52
88802,88803,55
71967,88804,46
38312,88805,43
88807,88806,39
60650,88807,34
81705,88808,55
72007,88810,57
64661,88811,48
10827,88812,48
7095,88813,56
30270,88814,49
46560,88815,56
44646,88816,46
96657,88817,57
95819,88818,44
25247,88819,50
6296,88820,58
7424,88821,37
27315,88822,42
88827,88824,49
88827,88825,50
71293,88826,44
18580,88827,46
80116,88828,59
97873,88829,43
69414,88830,38
78478,88831,51
88829,88832,47
35664,88833,48
4250,88834,38
66167,88835,41
28225,88836,64
67339,88837,55
82674,88838,56
74300,88840,51
44620,88841,43
7875,88842,54
2345,88844,53
1828,88845,39
68233,88846,47
42784,88847,54
56026,88848,55
88848,88849,62
88851,88850,48
51694,88851,44
88853,88852,50
16083,88853,46
88855,88854,62
45185,88855,57
55399,88856,50
31129,88857,48
91415,88858,58
98796,88859,61
76205,88860,45
33505,88861,55
12354,88862,46
13037,88864,64
76804,88865,35
24161,88867,44
2087,88869,52
10626,88871,21
91015,88872,38
67882,88873,41
47591,88874,47
5712,88875,54
52598,88876,44
24939,88877,50
91267,88878,51
73085,88879,48
71992,88880,46
84280,88881,59
15193,88883,53
27080,88884,49
78020,88885,55
55011,88886,63
38894,88888,38
91629,88889,45
88888,88890,40
35020,88891,51
31916,88892,46
77534,88893,40
44634,88894,48
88897,88895,54
81112,88896,42
49264,88897,49
88897,88898,56
7513,88899,57
41423,88902,47
21239,88903,47
21050,88904,49
53050,88905,52
88907,88906,51
66361,88907,43
1214,88908,48
67458,88909,46
88911,88910,54
88909,88911,51
54190,88912,49
62355,88913,60
28979,88914,46
88916,88915,45
99921,88916,41
88916,88917,46
88916,88918,44
88916,88919,47
88916,88920,46
72526,88922,52
45700,88923,54
81325,88925,48
15146,88926,56
22073,88927,60
28909,88928,50
6005,88929,51
88928,88930,53
65281,88931,52
43183,88932,58
852,88933,48
84847,88934,57
96834,88935,55
82279,88939,63
55245,88940,46
4856,88941,46
88944,88942,53
88944,88943,53
71403,88944,50
88946,88945,43
14330,88946,37
88946,88947,43
88950,88948,62
74524,88949,60
82172,88950,57
88950,88951,59
92729,88953,39
91591,88954,55
89471,88956,41
70041,88958,37
77955,88959,54
84760,88960,52
56335,88961,42
29833,88962,52
9599,88963,43
64913,88964,51
10288,88965,35
88965,88966,44
67080,88969,63
47330,88970,44
88969,88971,68
21211,88972,67
83047,88973,53
39883,88974,31
94993,88975,43
88979,88976,54
32465,88979,50
88232,88980,48
39562,88981,56
79505,88982,55
88984,88983,46
93372,88984,42
92089,88985,47
34177,88986,39
35252,88987,70
39727,88989,50
19342,88990,47
2897,88991,52
97939,88992,44
88992,88993,50
88992,88994,48
72988,88995,53
13805,88996,70
62804,88997,43
48707,88998,50
76668,88999,37
89001,89000,38
67981,89001,35
61892,89003,36
56504,89004,52
89003,89005,41
62334,89006,46
23694,89008,41
62621,89009,48
35946,89010,40
74630,89011,42
84404,89013,55
89011,89014,53
80722,89015,43
21191,89016,48
31233,89017,46
89017,89018,51
47630,89019,36
31897,89020,41
81723,89022,54
51471,89023,55
31916,89024,48
23096,89025,51
43613,89026,41
89025,89028,56
23828,89029,43
31281,89030,53
2337,89031,46
7970,89032,47
53339,89033,44
24448,89034,24
89036,89035,46
61910,89036,40
89035,89037,57
89039,89038,53
1054,89039,48
40292,89040,86
17363,89041,50
6710,89042,63
70414,89043,59
48317,89044,41
18001,89045,46
14110,89046,47
22672,89047,47
13994,89048,40
21208,89049,50
